Index,T2,Time,T2_WRF,P_WRF,U10_WRF,V10_WRF
4603,14.77,2021-03-11 19:00:00,16.03955,1017.93585,4.3478227,-1.7508141
4604,14.58,2021-03-11 20:00:00,15.891144,1018.36945,3.57514,-1.0667598
4605,14.41,2021-03-11 21:00:00,15.498444,1018544,3.689712,-1.2147162
4606,14.29,2021-03-11 22:00:00,14.8828125,1018.9827,2.8459365,-0.98750854
4607,14.15,2021-03-11 23:00:00,13.716003,1019.0558,1.5581956,-1.5960811
4608,14.22,2021-03-12 00:00:00,12.563995,1019.1805,0.72006714,-1.7628596
4609,14.29,2021-03-12 01:00:00,12.665985,1018.27124,-0.59654874,-2.2945783
4610,14.22,2021-03-12 02:00:00,12.005432,1017.7799,0.16519362,-2.1267784
4611,14.05,2021-03-12 03:00:00,11.771973,1017.7579,0.20139804,-2.1902206
4612,14.05,2021-03-12 04:00:00,11.904663,1017.59216,-0.037618287,-2.0127482
4613,14.0,2021-03-12 05:00:00,12.761536,1017.54016,-0.6885094,-1.085333
4614,13.81,2021-03-12 06:00:00,12.799957,1018.1906,-1.2167866,-0.58217144
4615,13.62,2021-03-12 07:00:00,12.622864,1018.1577,-0.9337213,0.848332
4616,13.52,2021-03-12 08:00:00,12.553986,1018.4581,-0.74123764,1.779086
4617,13.52,2021-03-12 09:00:00,12.332245,1018.7014,-0.6154967,1.1228917
4618,13.21,2021-03-12 10:00:00,12.146088,1018.8415,-0.06866489,0.87506306
4619,12.82,2021-03-12 11:00:00,12.141846,1019.0058,-0.26354316,1.1173446
4620,13.31,2021-03-12 12:00:00,11.970306,1018.9839,-1.605646,-0.09575869
4621,13.79,2021-03-12 13:00:00,13.440613,1019.0193,-0.58449686,2.3464177
4622,14.6,2021-03-12 14:00:00,14.530762,1018.7587,0.22514068,3.0587084
4623,14.79,2021-03-12 15:00:00,15.139313,1018.6496,1.8829626,3.210853
4624,15.13,2021-03-12 16:00:00,15.377045,1018.4339,3.0242164,4.6868525
4625,14.89,2021-03-12 17:00:00,15.438019,1018337,3.2832582,5.5072856
4626,15.51,2021-03-12 18:00:00,15.29892,1018.52014,3.1580982,5.1604295
4627,15.84,2021-03-12 19:00:00,14.818939,1018.3596,2.7908106,4.336109
4628,15.7,2021-03-12 20:00:00,15.096497,1018.2251,1.9718778,3.9597602
4629,14.86,2021-03-12 21:00:00,14.92688,1018.0759,1.418504,3.8780508
4630,14.27,2021-03-12 22:00:00,14.414856,1018.0371,1.0235386,3.5966527
4631,13.76,2021-03-12 23:00:00,13.507935,1017.8846,0.0377972,2.356321
4632,13.45,2021-03-13 00:00:00,11.910492,1018.0821,-0.43759155,1.5474306
4633,11.83,2021-03-13 01:00:00,9.927307,1018.1089,-1.7660019,-0.16549847
4634,11.42,2021-03-13 02:00:00,9.361206,1018.19446,-1.9007422,0.5526311
4635,11.13,2021-03-13 03:00:00,10.631866,1018.21967,-2.489696,0.38183248
4636,11.52,2021-03-13 04:00:00,10.62146,1018218,-2.505045,0.8354498
4637,11.52,2021-03-13 05:00:00,10.4652405,1018.1911,-2.2310307,0.8969722
4638,11.42,2021-03-13 06:00:00,10.237976,1018.6456,-1.8068163,1.0660408
4639,11.03,2021-03-13 07:00:00,10.060059,1018.8669,-1.4956475,0.9414145
4640,10.76,2021-03-13 08:00:00,10.036285,1018.9226,-1.4286983,0.77874553
4641,10.69,2021-03-13 09:00:00,9.914703,1018.9135,-1.3446215,1.333128
4642,10.57,2021-03-13 10:00:00,9.895996,1018.66034,0.087646656,2.0251346
4643,10.52,2021-03-13 11:00:00,9.989685,1018.62115,0.34048885,2.5065463
4644,10.61,2021-03-13 12:00:00,9.959503,1018.56366,0.10794971,2.3283913
4645,11.39,2021-03-13 13:00:00,10.8089905,1018.55756,-0.54434556,2.5774534
4646,12.92,2021-03-13 14:00:00,12.157013,1018.4148,-0.04300362,2.9863646
4647,13.43,2021-03-13 15:00:00,13.473328,1018.19196,0.7929402,3.2394917
4648,14.77,2021-03-13 16:00:00,14.838989,1017.91736,1.6470239,3.5748453
4649,15.15,2021-03-13 17:00:00,15.900116,1017.68024,2.2971241,4.5151763
4650,15.32,2021-03-13 18:00:00,16.415741,1017.4611,2.7908373,5.198732
4651,15.22,2021-03-13 19:00:00,16.464264,1017.21893,2.4280608,5.136526
4652,15.8,2021-03-13 20:00:00,16.256622,1017.0762,2.0902488,5.05713
4653,15.63,2021-03-13 21:00:00,15.824493,1016.91486,1.3756888,4.424863
4654,15.39,2021-03-13 22:00:00,15.230255,1016.82635,0.7731962,3.0760405
4655,14.15,2021-03-13 23:00:00,13.635712,1016.92065,0.3863435,2.4547567
4656,13.23,2021-03-14 00:00:00,12.531494,1016.9888,0.0040296894,2.2513444
4657,11.86,2021-03-14 01:00:00,9.88855,1016.35187,0.30101836,2.0712008
4658,11.1,2021-03-14 02:00:00,9.421814,1016206,-0.53184,1.3841866
4659,10.27,2021-03-14 03:00:00,9.02771,1016.0479,-1.2919666,1.097997
4660,8.94,2021-03-14 04:00:00,8.660492,1015.98224,-1.337412,1.6897341
4661,8.62,2021-03-14 05:00:00,9.074829,1015.6554,-0.54218614,1.5461067
4662,8.14,2021-03-14 06:00:00,7.9645386,1015.8842,0.22719859,2.1358933
4663,8.42,2021-03-14 07:00:00,7.9006042,1015.3275,-0.17978702,2.0777066
4664,7.9,2021-03-14 08:00:00,8.170776,1015.19507,-0.3730708,2.2149158
4665,7.24,2021-03-14 09:00:00,7.7919006,1014.7442,0.6106716,2.3143506
4666,8.09,2021-03-14 10:00:00,7.770996,1014.52374,0.5642757,2.4572537
4667,8.62,2021-03-14 11:00:00,6.965851,1014.4902,0.09770447,1.9756191
4668,8.84,2021-03-14 12:00:00,8.036224,1014.62225,0.9853492,1.674208
4669,9.63,2021-03-14 13:00:00,8.882416,1014.66907,0.15750758,0.77153075
4670,9.8,2021-03-14 14:00:00,10.552582,1014359,0.9239925,1.9171466
4671,10.59,2021-03-14 15:00:00,12.751923,1013.8843,1.7184622,2.7662473
4672,11.3,2021-03-14 16:00:00,13.575104,1013.3987,1.8457189,2.6094396
4673,12.27,2021-03-14 17:00:00,14.0289,1013.0655,2.3151133,2.3357587
4674,12.9,2021-03-14 18:00:00,13.850861,1013.02515,2.5126526,2.1027727
4675,13.35,2021-03-14 19:00:00,13.855408,1012.7875,2.4630735,1.9798577
4676,13.95,2021-03-14 20:00:00,13.500824,1012.7355,2.3515916,1.8938226
4677,14.05,2021-03-14 21:00:00,12.980896,1012.52185,1.6727463,1.776831
4678,13.55,2021-03-14 22:00:00,11.820679,1012.5471,1.2099754,1.4799898
4679,13.14,2021-03-14 23:00:00,11.176086,1012.5829,0.72555846,0.26856795
4680,13.11,2021-03-15 00:00:00,10.888611,1012.8979,1.0271401,-0.31544408
4681,13.18,2021-03-15 01:00:00,11.201263,1013.29913,1.4791989,1.3596658
4682,13.11,2021-03-15 02:00:00,11.236298,1013.14307,-0.098820485,0.059181083
4683,12.99,2021-03-15 03:00:00,10.986359,1012.9383,-2.2742503,-0.7489898
4684,13.06,2021-03-15 04:00:00,11.041534,1012.8153,-3.2199018,-1.2697369
4685,12.94,2021-03-15 05:00:00,10.0555725,1012.6993,-1.926232,0.58543515
4686,12.53,2021-03-15 06:00:00,9.477051,1013.10443,-1.5520207,0.47824368
4687,11.52,2021-03-15 07:00:00,10.106232,1013.6739,-1.4417132,-0.6529928
4688,10.57,2021-03-15 08:00:00,10.714111,1013.3218,-2.799413,-2.6002336
4689,11.32,2021-03-15 09:00:00,11.36734,1013.38275,-1.8407925,-1.5641311
4690,11.78,2021-03-15 10:00:00,11.76178,1013.3083,-0.26545465,-0.92173135
4691,12.03,2021-03-15 11:00:00,11.720551,1013.6035,0.8173977,-0.626442
4692,12.34,2021-03-15 12:00:00,11.70108,1013.6563,0.41966572,-0.8991516
4693,12.34,2021-03-15 13:00:00,11.728577,1013.92163,-0.13554534,-1.2002875
4694,12.56,2021-03-15 14:00:00,12.353912,1014.15717,0.23917764,-1.1935109
4695,12.92,2021-03-15 15:00:00,12.498871,1014.35205,1.6377493,-2.7036328
4696,12.92,2021-03-15 16:00:00,12.877258,1014.4736,1.214979,-0.024861552
4697,14.15,2021-03-15 17:00:00,13.632721,1014.80493,2.211821,2.710625
4698,14.36,2021-03-15 18:00:00,14.38681,1015.13226,3.3457913,3.220365
4699,14.72,2021-03-15 19:00:00,14.328247,1015.5405,3.408405,3.8705204
4700,14.46,2021-03-15 20:00:00,14.167694,1015.82623,3.2652833,4.435496
4701,14.86,2021-03-15 21:00:00,13.791351,1016.0475,2.7398984,4.1353846
4702,13.91,2021-03-15 22:00:00,13.111908,1016204,2.2459598,3.9742494
4703,13.67,2021-03-15 23:00:00,12.083862,1016455,1.619611,2.6425593
4704,13.43,2021-03-16 00:00:00,10.934662,1016.8092,-0.11961825,1.4106138
4705,13.45,2021-03-16 01:00:00,9.764313,1016.3082,-1.6024,-1.592835
4706,13.16,2021-03-16 02:00:00,9.462219,1016.4436,-1.2305297,-1.1257178
4707,12.56,2021-03-16 03:00:00,10.762726,1016.80255,-0.58852106,-0.41817617
4708,12.24,2021-03-16 04:00:00,8.52243,1017.03534,-1.4620236,0.93104523
4709,11.95,2021-03-16 05:00:00,8.105499,1017.50525,-1.8419976,0.77057683
4710,11.52,2021-03-16 06:00:00,8.028931,1017.9271,-2.1251101,0.5991993
4711,11.27,2021-03-16 07:00:00,9.220978,1018.27844,-2.5194285,0.47580355
4712,11.08,2021-03-16 08:00:00,9.495605,1018.60034,-0.61532056,0.9489556
4713,11.1,2021-03-16 09:00:00,9.687378,1018.84906,-0.62961996,0.95805913
4714,10.49,2021-03-16 10:00:00,9.653687,1019.2335,-1.5520227,-0.22580925
4715,9.76,2021-03-16 11:00:00,8.905426,1020.0815,-1.7167791,0.7264399
4716,11.18,2021-03-16 12:00:00,9.414398,1020.69336,-1.5619489,1.3125945
4717,12.22,2021-03-16 13:00:00,10.78421,1021.1527,-1.0025637,2.531758
4718,12.36,2021-03-16 14:00:00,12.001129,1021.1719,-0.5468631,3.4726837
4719,13.88,2021-03-16 15:00:00,12.995941,1021.03107,0.47687525,4.5602183
4720,14.05,2021-03-16 16:00:00,13.257019,1021.2346,2.281952,5.9123945
4721,14.77,2021-03-16 17:00:00,13.955292,1021.59125,0.8036215,6.068233
4722,14.24,2021-03-16 18:00:00,13.942871,1021.81104,2.00047,5.9696555
4723,13.76,2021-03-16 19:00:00,13.686951,1021.6671,2.846618,5.9413114
4724,13.31,2021-03-16 20:00:00,13.351959,1021.6918,2.9340613,5.778095
4725,12.97,2021-03-16 21:00:00,13.125214,1021.57935,1.9627141,5.4277916
4726,12.39,2021-03-16 22:00:00,12.6310425,1021.7556,0.2210928,4.606711
4727,11.73,2021-03-16 23:00:00,11.061676,1021.7234,-0.64398587,3.1174166
4728,10.49,2021-03-17 00:00:00,9.5286255,1021.9855,-1.0686707,1.0168624
4729,8.67,2021-03-17 01:00:00,7.2571106,1022.1153,-2.8390944,-0.43709573
4730,8.32,2021-03-17 02:00:00,7.4449463,1022.2937,-3.4824784,0.541667
4731,7.37,2021-03-17 03:00:00,7.543976,1021.82776,-3.5667899,0.103225484
4732,7.19,2021-03-17 04:00:00,7.506195,1021.7621,-3.312157,0.30852595
4733,6.64,2021-03-17 05:00:00,7.3746643,1021.2188,-2.8853393,0.16743977
4734,6.76,2021-03-17 06:00:00,7.7288513,1020.8459,-2.6087615,1.5955889
4735,7.52,2021-03-17 07:00:00,7.9338684,1020.6716,-1.8714966,2.7412462
4736,9.68,2021-03-17 08:00:00,8.204071,1020.73706,-1.4214972,4.7245154
4737,11.86,2021-03-17 09:00:00,9.240082,1020.2205,-3.103156,3.8885846
4738,13.06,2021-03-17 10:00:00,10.650482,1019.9832,-5.9498405,2.3405561
4739,14.05,2021-03-17 11:00:00,11.345825,1019.8035,-8.012138,0.9104714
4740,15.27,2021-03-17 12:00:00,12.13562,1019.85596,-8.506725,0.62871045
4741,16.82,2021-03-17 13:00:00,13.683136,1019.9189,-8.462417,0.6931864
4742,17.42,2021-03-17 14:00:00,15.495392,1019.81946,-8.236812,0.73930645
4743,19.25,2021-03-17 15:00:00,17.008423,1019.58844,-7.749379,0.524301
4744,21.08,2021-03-17 16:00:00,18.125214,1019.4397,-7.336259,0.7355741
4745,21.91,2021-03-17 17:00:00,18.850464,1019.41486,-6.578437,1.0472158
4746,22.13,2021-03-17 18:00:00,18.884491,1019.51685,-6.029717,1.7235652
4747,22.18,2021-03-17 19:00:00,18.824677,1019.2249,-5.165325,2.8878133
4748,22.25,2021-03-17 20:00:00,18.791718,1018.8889,-4.292061,2.4379928
4749,21.8,2021-03-17 21:00:00,18.355042,1018.35596,-3.4477012,2.8949888
4750,21.22,2021-03-17 22:00:00,17.33789,1018.0968,-2.7305846,2.6063383
4751,19.34,2021-03-17 23:00:00,15.194458,1017.89404,-3.0122313,1.2072078
4752,17.27,2021-03-18 00:00:00,13.492889,1017.85736,-3.2878215,0.26937
4753,14.03,2021-03-18 01:00:00,11.0920105,1016.07227,-3.8790917,-0.2890792
4754,12.75,2021-03-18 02:00:00,11.321777,1015.73724,-4.6234937,-0.0035673813
4755,12.29,2021-03-18 03:00:00,11.317566,1015.10077,-4.5434275,0.37445945
4756,11.98,2021-03-18 04:00:00,10.85965,1014747,-3.5492187,-0.526923
4757,11.88,2021-03-18 05:00:00,11.003784,1014.3416,-2.0673006,-2.0124848
4758,11.93,2021-03-18 06:00:00,10.75473,1014.3475,-0.7765071,-2.3330998
4759,11.27,2021-03-18 07:00:00,13.429596,1014.08514,0.45546067,-0.97797626
4760,10.69,2021-03-18 08:00:00,12.402222,1013.9931,0.017514732,0.6242195
4761,9.61,2021-03-18 09:00:00,9.825104,1013.8307,-0.8992411,-1.9896765
4762,9.21,2021-03-18 10:00:00,10.43634,1013.5552,0.01190697,-1.5023118
4763,8.77,2021-03-18 11:00:00,12.26889,1013.59143,-0.6197534,-0.8765282
4764,10.59,2021-03-18 12:00:00,10.755402,1013.4701,-0.9532023,-0.8659833
4765,14.1,2021-03-18 13:00:00,13.748932,1013.53516,-0.46418083,-0.11991014
4766,14.55,2021-03-18 14:00:00,14.890228,1013.43005,0.36291012,0.9741064
4767,14.46,2021-03-18 15:00:00,15.79776,1013.29,0.74882245,1.2100112
4768,15.17,2021-03-18 16:00:00,16.155975,1013.0582,2.4325292,1.7159183
4769,14.58,2021-03-18 17:00:00,15.949432,1013.0121,2.7241387,1.5512214
4770,15.72,2021-03-18 18:00:00,15.303284,1013.11896,2.60311,2.7097807
4771,15.63,2021-03-18 19:00:00,15.057037,1013.17944,2.5240068,3.200696
4772,15.39,2021-03-18 20:00:00,14.640198,1013.3529,1.9674847,2.767471
4773,15.15,2021-03-18 21:00:00,14.537415,1013.10455,1.1960192,0.84830177
4774,14.41,2021-03-18 22:00:00,13.8966675,1013.11334,1.4045862,0.7976746
4775,13.02,2021-03-18 23:00:00,12.454193,1013.28766,0.84790534,0.22728574
4776,12.49,2021-03-19 00:00:00,11.992889,1013.5906,0.21815695,0.28826243
4777,11.13,2021-03-19 01:00:00,9.685028,1012.6118,-0.5953392,-0.7152132
4778,10.52,2021-03-19 02:00:00,8.269012,1012.2461,-0.5246622,-1.6979021
4779,11.37,2021-03-19 03:00:00,9.5642395,1012.55835,-0.7361575,-0.86031556
4780,11.86,2021-03-19 04:00:00,9.896454,1012.71515,-1.7101045,-1.0051147
4781,11.32,2021-03-19 05:00:00,9.935547,1012.2296,-1.9078156,-0.99363124
4782,11.37,2021-03-19 06:00:00,9.822937,1012.2371,-2.3724096,-1.1478761
4783,11.39,2021-03-19 07:00:00,8.31308,1011.97156,-1.364678,-1.1165619
4784,11.52,2021-03-19 08:00:00,8.061005,1011.98315,-1.7310915,-1.457378
4785,11.32,2021-03-19 09:00:00,7.677307,1011.5455,-0.94199955,-1.7143435
4786,10.64,2021-03-19 10:00:00,8.810486,1011.61597,-2.023263,-1.4811355
4787,10.05,2021-03-19 11:00:00,9.2187195,1011.7991,-2.1368394,-2.5772305
4788,10.08,2021-03-19 12:00:00,9.848938,1011.7375,-2.144747,-1.7832351
4789,12.44,2021-03-19 13:00:00,11.172668,1011.5076,-1.8812468,-2.4812963
4790,13.06,2021-03-19 14:00:00,12.557892,1011.1585,0.88637435,-1.674155
4791,13.4,2021-03-19 15:00:00,13.240753,1011.05084,2.0500133,-2.081609
4792,13.23,2021-03-19 16:00:00,13.609894,1010.7678,3.002564,-3.3940766
4793,12.75,2021-03-19 17:00:00,13.918091,1010.8446,3.4255338,-4.603714
4794,12.41,2021-03-19 18:00:00,14.213715,1010.90765,3.988532,-4.8708706
4795,12.8,2021-03-19 19:00:00,13.285126,1011.25616,3.0479932,-5.484524
4796,13.16,2021-03-19 20:00:00,14.009033,1011.2908,3.9456797,-5.7461905
4797,13.69,2021-03-19 21:00:00,13.757721,1011.29553,3.1805508,-5.5212173
4798,13.47,2021-03-19 22:00:00,13.047882,1011.0189,2.6226835,-5.3535647
4799,12.99,2021-03-19 23:00:00,12.123352,1010.9102,1.6754683,-4.71768
4800,12.46,2021-03-20 00:00:00,11.723785,1010.8039,1.5453057,-4.921466
4801,12.32,2021-03-20 01:00:00,8.812195,1011.6693,-0.75806725,-1.8692667
4802,12.85,2021-03-20 02:00:00,10.304077,1011.94025,-0.4678416,-4.7642555
4803,12.7,2021-03-20 03:00:00,11.046783,1012.1652,-0.53112286,-5.754889
4804,12.77,2021-03-20 04:00:00,11.494965,1012.5422,-0.99714875,-6.506548
4805,13.18,2021-03-20 05:00:00,11.4027405,1012.6465,-0.6996887,-5.7914667
4806,13.06,2021-03-20 06:00:00,11.436371,1013.2664,-0.64719236,-5.411289
4807,12.36,2021-03-20 07:00:00,11.175964,1014.4336,-0.16411497,-3.5943396
4808,11.64,2021-03-20 08:00:00,11.4496155,1015.04987,-0.76688313,-4.643489
4809,10.47,2021-03-20 09:00:00,11.764069,1014.7888,-0.80886984,-5.291752
4810,10.27,2021-03-20 10:00:00,11.837769,1014.9532,-0.26476708,-5.2309914
4811,11.0,2021-03-20 11:00:00,12.0295105,1016.2492,-0.4591288,-4.2195616
4812,12.12,2021-03-20 12:00:00,12.086212,1017.50085,-0.84412444,-2.9169755
4813,13.93,2021-03-20 13:00:00,14.159576,1017.8654,0.19186874,-3.3680615
4814,15.72,2021-03-20 14:00:00,15.333252,1017.83435,1.8194964,-3.8339171
4815,15.89,2021-03-20 15:00:00,15.863281,1017.92584,3.2912126,-2.6570096
4816,15.27,2021-03-20 16:00:00,15.943359,1018.41187,3.857595,-3.2897902
4817,14.89,2021-03-20 17:00:00,15.896759,1018.99774,3.7995195,-2.9474673
4818,14.41,2021-03-20 18:00:00,16.004486,1019.74097,3.3163037,-2.0681286
4819,14.51,2021-03-20 19:00:00,15.974426,1020.08875,2.5492306,-1.6923553
4820,14.91,2021-03-20 20:00:00,15.530182,1020.36865,3.0790994,-1.4039472
4821,14.65,2021-03-20 21:00:00,15.045715,1020.1932,2.5461266,-1.2063465
4822,15.72,2021-03-20 22:00:00,14.453491,1020.5182,1.4549538,-0.6390852
4823,13.74,2021-03-20 23:00:00,13.667664,1020.7073,-0.19982278,0.24752647
4824,12.41,2021-03-21 00:00:00,12.171997,1021.0366,-1.2429646,0.98849875
4825,11.44,2021-03-21 01:00:00,9.974335,1020.7238,-2.3846622,-0.48644757
4826,11.1,2021-03-21 02:00:00,10.410492,1020.56146,-2.764195,-0.73746806
4827,10.64,2021-03-21 03:00:00,10.122955,1019.87665,-2.6342604,-0.48822394
4828,10.39,2021-03-21 04:00:00,9.901245,1020.1133,-2.843323,-0.18085624
4829,9.93,2021-03-21 05:00:00,9.822052,1019.89307,-3.0078993,-0.70222366
4830,9.58,2021-03-21 06:00:00,9.8732605,1019.84326,-3.3002498,-1.0187571
4831,9.44,2021-03-21 07:00:00,10.2464905,1019.3198,-3.8813589,-1.0096769
4832,9.34,2021-03-21 08:00:00,10.640381,1019056,-4.198798,-0.874955
4833,9.21,2021-03-21 09:00:00,10.852722,1018.8487,-4.3408523,-0.71986914
4834,8.89,2021-03-21 10:00:00,10.715668,1018.8209,-3.7583535,-0.39446852
4835,8.59,2021-03-21 11:00:00,10.507263,1018.9879,-3.3532252,-0.02861432
4836,11.1,2021-03-21 12:00:00,11.352509,1018.92084,-3.5938528,0.5920442
4837,12.97,2021-03-21 13:00:00,13.929565,1018.6943,-4.4386463,1.1191316
4838,14.55,2021-03-21 14:00:00,15.607758,1018.49365,-4.3027167,2.3584652
4839,14.39,2021-03-21 15:00:00,16.58612,1018.20276,-4.1105356,2.6154468
4840,14.6,2021-03-21 16:00:00,17.38147,1017.8843,-2.7007244,2.8715305
4841,14.6,2021-03-21 17:00:00,17.147705,1017.6291,0.82542413,3.4546623
4842,15.63,2021-03-21 18:00:00,17.588165,1017.5481,1.3832775,3.4397647
4843,15.82,2021-03-21 19:00:00,17.117432,1017.2541,2.1809433,3.8361876
4844,15.2,2021-03-21 20:00:00,16.553986,1017.2126,1.70723,3.881905
4845,14.94,2021-03-21 21:00:00,16.022003,1017.1128,0.7257924,2.5264866
4846,14.39,2021-03-21 22:00:00,15.099274,1017.18866,0.17169884,0.27545497
4847,13.14,2021-03-21 23:00:00,13.993042,1017.16034,0.35696235,-0.75505877
4848,12.12,2021-03-22 00:00:00,14.092773,1017239,0.212986,0.16410577
4849,10.96,2021-03-22 01:00:00,10.979187,1017.04974,-1.3772869,0.3740618
4850,10.59,2021-03-22 02:00:00,10.983673,1017.0577,-0.7141359,1.0749506
4851,9.8,2021-03-22 03:00:00,10.942017,1017.5123,-0.79459125,0.7273628
4852,9.78,2021-03-22 04:00:00,9.847229,1017.8593,-1.7179991,0.14448296
4853,10.86,2021-03-22 05:00:00,9.99472,1017.4964,-2.8643038,-0.57229155
4854,11.39,2021-03-22 06:00:00,10.073425,1017.43024,-2.3523088,-0.039061427
4855,11.1,2021-03-22 07:00:00,10.964874,1017.9296,-1.1387211,0.09797921
4856,11.13,2021-03-22 08:00:00,9.501373,1017.98804,-1.8134425,-0.63394594
4857,11.22,2021-03-22 09:00:00,9.346039,1018.26135,-2.0679865,-1.1542186
4858,11.47,2021-03-22 10:00:00,9.556152,1018.3526,-2.0023813,-1.3638562
4859,11.44,2021-03-22 11:00:00,9.67865,1018.5639,-1.745483,-1.5021142
4860,12.07,2021-03-22 12:00:00,10.85141,1018.7568,-0.9449402,-0.74110234
4861,14.05,2021-03-22 13:00:00,11.734863,1018.92737,-0.17480823,1.0913138
4862,15.8,2021-03-22 14:00:00,13.301819,1018.8608,0.7133698,1.3839245
4863,17.39,2021-03-22 15:00:00,14.10321,1018753,1.1558894,1.9008418
4864,14.12,2021-03-22 16:00:00,15.021851,1018.49896,2.2788231,0.774677
4865,14.58,2021-03-22 17:00:00,15.313263,1018.2177,2.9095495,0.087398015
4866,14.43,2021-03-22 18:00:00,15.303162,1018.12427,2.7334795,-0.48050776
4867,14.55,2021-03-22 19:00:00,15.276703,1017.79193,2.658864,-1.1541221
4868,14.79,2021-03-22 20:00:00,15.173279,1017.60205,3.018385,-1.6619459
4869,15.2,2021-03-22 21:00:00,14.9436035,1016.9945,3.1477656,-2.2348752
4870,15.03,2021-03-22 22:00:00,14.523468,1016.9429,2.4429467,-2.613283
4871,13.88,2021-03-22 23:00:00,13.339783,1016.6934,1.4201087,-2.138785
4872,13.09,2021-03-23 00:00:00,12.110352,1016.38916,0.01643695,-1.6098754
4873,12.27,2021-03-23 01:00:00,10.273132,1014.7952,-0.5448607,-2.0024567
4874,13.47,2021-03-23 02:00:00,10.074066,1014.4836,-0.20813301,-2.3064623
4875,13.74,2021-03-23 03:00:00,11.316986,1013.0764,0.11536157,-3.7298589
4876,14.91,2021-03-23 04:00:00,12.297943,1013.2413,0.4337198,-3.8134875
4877,15.41,2021-03-23 05:00:00,13.084595,1012.4529,0.6337493,-5.6011767
4878,15.27,2021-03-23 06:00:00,13.4079895,1011.8504,1.2933589,-6.2762346
4879,14.15,2021-03-23 07:00:00,13.885803,1010.87286,0.47042,-6.9342484
4880,13.43,2021-03-23 08:00:00,14.069061,1010.2468,1.1320349,-6.1993566
4881,13.4,2021-03-23 09:00:00,13.078369,1011442,6.940332,1.1273887
4882,13.55,2021-03-23 10:00:00,12.84613,1012.24005,5.057676,0.07193922
4883,13.28,2021-03-23 11:00:00,12.807495,1012.3139,2.461618,-3.4799361
4884,13.31,2021-03-23 12:00:00,12.451477,1012.38586,1.3368121,-3.7538
4885,13.35,2021-03-23 13:00:00,13.320068,1012.70807,1.8073978,-4.693175
4886,12.73,2021-03-23 14:00:00,13.540009,1013.76697,4.1019807,-1.6897265
4887,13.47,2021-03-23 15:00:00,13.535126,1014.14453,3.5273046,5.2020164
4888,13.95,2021-03-23 16:00:00,13.332214,1014.7419,2.8715825,4.3608527
4889,14.7,2021-03-23 17:00:00,13.176483,1015.52075,2.2971704,3.2186227
4890,14.24,2021-03-23 18:00:00,14.146576,1015.92206,3.2649183,4.420653
4891,15.46,2021-03-23 19:00:00,14.064941,1016.31244,4.2668843,4.9869623
4892,14.67,2021-03-23 20:00:00,13.471954,1016.69977,3.4444065,5.315133
4893,13.88,2021-03-23 21:00:00,13.217499,1017.1415,2.860008,3.9882948
4894,13.4,2021-03-23 22:00:00,12.22757,1017.8427,2.7589083,4.1091332
4895,12.87,2021-03-23 23:00:00,10.90683,1018.2793,1.0490009,2.093807
4896,11.05,2021-03-24 00:00:00,11.049286,1018.8635,0.70080626,3.1084628
4897,10.17,2021-03-24 01:00:00,8.927551,1019.4576,-2.292401,-1.0890154
4898,9.71,2021-03-24 02:00:00,9.327545,1020.1186,-1.8497443,0.0028737853
4899,9.51,2021-03-24 03:00:00,9.367401,1019.4924,-2.0414236,-0.00092742994
4900,9.09,2021-03-24 04:00:00,7.65744,1020.1703,-2.0077903,0.27720174
4901,8.62,2021-03-24 05:00:00,7.8619385,1019.9029,-2.7744737,-0.1692313
4902,8.42,2021-03-24 06:00:00,7.5809326,1020.1348,-2.3958874,-0.1871899
4903,8.84,2021-03-24 07:00:00,8.380951,1020.5307,-3.3548706,0.89650935
4904,7.97,2021-03-24 08:00:00,7.758606,1020.84485,-3.425801,0.32746568
4905,7.24,2021-03-24 09:00:00,7.7900085,1021.0259,-3.4691541,0.7993992
4906,7.32,2021-03-24 10:00:00,7.678894,1021.4501,-4.173029,0.36193502
4907,6.94,2021-03-24 11:00:00,7.432251,1021.63947,-4.1477914,0.54545194
4908,8.69,2021-03-24 12:00:00,7.837036,1021.60626,-3.9100854,0.48582667
